,mu_intercept,alpha__0,alpha__1,alpha__2,alpha__3,alpha__4,alpha__5,alpha__6,alpha__7,alpha__8,alpha__9,alpha__10,alpha__11,alpha__12,alpha__13,alpha__14,alpha__15,alpha__16,alpha__17,alpha__18,alpha__19,alpha__20,alpha__21,alpha__22,alpha__23,alpha__24,alpha__25,alpha__26,beta_exp__0,beta_exp__1,beta_exp__2,beta_task,sd_intercept,sigma
0,1.0960419445709566,-0.14018425837670528,-0.6705704959441353,-1.246398602970412,0.18471844909668952,0.1633959197310151,0.049190557865248126,-0.32997190875394933,0.7961046628473476,-0.27404775275817095,-1.2590186906498038,-1.2489469035739593,-0.16795359818795633,0.1657521631697827,0.18848736856561582,0.4663725716309274,-0.8823058824586377,0.2603655735424187,0.8840854692358645,-1.150875454131422,0.34310423294040826,-0.06999389086698796,-0.767652745373083,-0.967845369833376,0.46877688749235114,-0.683444252145073,-0.250138097144734,0.8255690934898708,0.023241561073042993,0.125444587542202,0.12533514397768034,0.3543338316493587,0.5038842075222721,0.3100138193392152
1,1.2143735487924483,0.9832841866947031,-0.8634588758600819,-1.9337875242558447,0.4494996380057851,0.18292496456498292,0.02792054637360589,-1.5336648269062592,1.603723666061706,-0.9654837707646248,-0.20882909960113755,0.06504289348585104,-0.39514288713325274,-0.32830250567295277,-0.5823501101078906,0.09420392123486879,-1.105726257944998,0.474611625607301,0.4715828235488394,-1.1824606391706016,1.1053865046045839,-0.18967213117752144,0.2624223898809175,-1.5171036563502716,-0.8158775274538813,0.08736876584155877,-0.2565527403284273,0.08663946450843213,-0.20451398740611723,0.018475741069708174,0.08759152946528816,0.33918997300954784,0.25799148844606484,0.289695292662378
2,1.2431012630805938,1.0850794976640925,-1.287878243076252,-1.8274440125351923,0.5223150621257391,-0.30323491187323887,0.1335007000543295,-1.7676277194078316,1.9928118073028642,-0.46520646673077654,-0.18139812696727972,-0.3319278471716398,-0.4063740895417691,-0.5460005549299244,-0.16842793966751665,0.10389947478790555,-1.3411487607313402,1.0028772215937092,0.8049645027039903,-1.557319743265506,0.861314051956,-0.2811447999013175,0.41673964762451704,-1.3960363441381696,-0.5239549938096955,0.7327275893540575,-0.1950968429432019,0.4055887688692194,-0.15698896066135318,-0.10988944130240451,0.051608471039904597,0.35690803707427116,0.2919735533291374,0.29647350419249946
3,1.1299552748367698,-0.7033952378945576,-0.3035100992912218,-1.9637775195031573,-0.1431421938311811,1.0125493023960719,0.3010538800850092,0.02509976882255148,1.0890501827486552,-0.448360679301977,-1.2363950774719696,-1.3045470606480039,-0.0059808052558262045,1.0573853397182003,0.10652167906002256,1.0393634423934708,-0.7230373312119199,0.18357416239160984,1.0294625333328375,-0.5281072173243421,2.072128800468283,0.8751645323505778,-0.618963878924973,-1.2330031881376124,1.7810041848766924,-2.043734375425352,-0.025045910192266,2.1147221404345444,-0.19237864161124854,-0.037606296093259134,0.021496199586373423,0.4370991489515763,0.20821543024872635,0.3027540750143686
4,1.1355574855106274,0.7436691573290009,-0.13722767067691855,-1.8320704691518725,1.5914823207926423,0.6193168209067446,0.6646352529199094,-1.2991647165195073,1.6926770932401736,-1.1748791463326207,0.29438336534918835,0.10101248432811451,0.013635440115324375,-0.041094318028225926,0.4047166877670768,0.7936889799421035,-1.6193713461033092,1.0454453514657083,0.973862057447412,-0.8651167528355312,0.8869190769841422,0.5673896718227694,1.122577043777348,-0.8083678504473053,-0.4007103811792832,0.15273228297083252,-0.2870863071869041,1.505393678471593,-0.1845534847937495,-0.09584501853604176,-0.0011029212171081192,0.31061489527068387,0.32166029229268905,0.26869905878744077
5,1.2035390604021092,-0.10624374303797511,-0.3577940604850191,-2.0820045469448534,0.7350745434662446,0.5770905432732311,-0.0580435008725763,0.15412993686837953,1.3625263699175456,-0.33406390825845045,0.16941596251972804,-0.9126658948317714,0.12104019578704782,0.33743422722093375,0.3635872499263601,0.9389779469431436,-1.0568189011698228,0.14947185427350618,0.7813692754279218,0.205229345890403,2.440947721991967,0.8162601153174238,-0.650679627145788,-0.8406427636674452,-0.14099129392360776,0.8461603729591384,-0.4672388146754128,2.6407885053816207,-0.23853464317952858,-0.06396629597672532,0.021564826336723013,0.2770908435134258,0.22607606734287536,0.32503805556834064
6,0.9938752661057728,2.180707490698483,-0.17351017527814075,-0.884976725792793,0.19948854758405124,0.09950821975708961,0.6664417100936976,-1.1241178321711554,1.981208150297048,-0.3008290851548913,-1.2486287512126901,-0.13936987525147695,-0.5091111481701185,0.5142059141057151,0.042304098633810516,0.24217567082561556,-0.5695075474704298,1.2480600743364152,1.2111380806673306,-2.422558854176991,0.20681507379309777,-0.1999353951077411,0.5389226567917637,-1.0706849469523747,0.9256232551599816,-1.7225280167681565,0.37906745595193914,0.22213478046550275,-0.05200454905036548,-0.042358574571807,0.1769178699569818,0.5256638007825161,0.23631451240600118,0.30719217690936385
7,1.0481181246829459,-0.28854804890818164,-0.8377454073828746,-2.7177841645204666,0.4351157622479419,0.916556671606237,-0.162663511861038,-0.06602286970739885,1.5373970453603663,-0.5108429275987766,-0.8124967058051692,-1.302610677296836,0.6447692398818856,0.8264356858193589,-0.032246386084446604,1.2250388163937473,-1.3508868316650862,0.41842686883106023,0.9120130892246409,0.518408140536563,2.4302278449831953,1.1419879250326062,-0.864436078963223,-1.7116103317143219,-0.36891668742538775,0.8300540691062588,-0.6317424279269517,1.7694895547601444,-0.0960431721260496,0.004372973013538137,0.12211291467457956,0.3690792817914955,0.28158424715505376,0.32477397936260566
8,0.9689243158267724,0.6847583728531945,-0.12694001966613297,0.06172516720390155,-0.315396083557986,-0.19015314947272838,0.39442629507087695,-1.1203626400082398,1.12698872273289,-1.0492080152721521,-0.07043733140387062,0.5934443523504175,-1.4117721189045425,-0.7205221936786597,0.8619398917791203,0.4431255411107495,0.061946370991847174,0.6330049170542872,0.5194236138545456,-2.2744796130578147,-1.1137400932947257,-0.6525057365874806,0.6190453922602006,-0.33199957298313104,0.8523398810547355,-1.6316732388493072,0.6580435323145454,-0.8209361158222765,0.001164595538705984,0.07191122353610567,0.16194441846199792,0.5424207644116951,0.10248714293582217,0.3918872739718128
9,0.9808415835498113,0.7513409238519758,-0.41609684640050687,-0.19264817101545742,0.8825046055510235,0.5067814675755099,-0.2552611366744028,0.061611161377281544,2.6968152303352304,-0.26120004684431963,-0.7515192226628183,-1.0995049671364114,-1.4456149550856263,-1.608893332450781,0.020112536524754338,-1.0536507677190616,-0.42486332620255324,0.7478225220193141,1.508617046058005,-0.9262671019508506,-0.1271375337048169,0.7267425425068462,0.6141129144618866,-1.2973572761461456,0.5382911248052858,-1.1819918430854097,0.632692676082394,0.3618138721631377,0.01641862643061436,0.2691121090542549,0.1863337981493836,0.43152302694356054,0.1335128103939619,0.3238185917998223
